	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c8	_c9	_c11	_c12	_c13	_c14	_c16	_c17
1413	19097867	19097867	calcium glubionate	Drug	RxNorm	Ingredient	S	25806	1970-01-01	2099-12-31		25806	ENG	5461377	5461377	25806	RXNORM	IN	25806	calcium glubionate	N	
1414	1000979	1000979	guar gum	Drug	RxNorm	Ingredient	S	26344	1970-01-01	2099-12-31		26344	ENG	421309	421309	26344	RXNORM	IN	26344	guar gum	N	4096.0
1415	19069080	19069080	hylan	Drug	RxNorm	Ingredient	S	27306	1970-01-01	2099-12-31		27306	ENG	427661	427661	27306	RXNORM	IN	27306	hylan	N	
1416	19003491	19003491	isoconazole	Drug	RxNorm	Ingredient	S	27901	1970-01-01	2099-12-31		27901	ENG	429941	429941	27901	RXNORM	IN	27901	isoconazole	N	
1417	19004539	19004539	lacidipine	Drug	RxNorm	Ingredient	S	28382	1970-01-01	2099-12-31		28382	ENG	431749	431749	28382	RXNORM	IN	28382	lacidipine	N	
1418	710650	710650	modafinil	Drug	RxNorm	Ingredient	S	30125	1970-01-01	2099-12-31		30125	ENG	438965	438965	30125	RXNORM	IN	30125	modafinil	N	4096.0
1419	19011021	19011021	moxonidine	Drug	RxNorm	Ingredient	S	30257	1970-01-01	2099-12-31		30257	ENG	439472	439472	30257	RXNORM	IN	30257	moxonidine	N	
1420	19011028	19011028	mucopolysaccharide polysulfate	Drug	RxNorm	Ingredient	S	30320	1970-01-01	2099-12-31		30320	ENG	439764	439764	30320	RXNORM	IN	30320	mucopolysaccharide polysulfate	N	
1421	718122	718122	oxcarbazepine	Drug	RxNorm	Ingredient	S	32624	1970-01-01	2099-12-31		32624	ENG	1863867	1863867	32624	RXNORM	IN	32624	oxcarbazepine	N	4096.0
1422	918906	918906	oxybutynin	Drug	RxNorm	Ingredient	S	32675	1970-01-01	2099-12-31		32675	ENG	448325	448325	32675	RXNORM	IN	32675	oxybutynin	N	4096.0
1423	1123534	1123534	phenindamine	Drug	RxNorm	Ingredient	S	33283	1970-01-01	2099-12-31		33283	ENG	450712	450712	33283	RXNORM	IN	33283	phenindamine	N	
1424	19023819	19023819	phenothrin	Drug	RxNorm	Ingredient	S	33303	1970-01-01	2099-12-31		33303	ENG	450865	450865	33303	RXNORM	IN	33303	phenothrin	N	
1425	19025498	19025498	piretanide	Drug	RxNorm	Ingredient	S	33770	1970-01-01	2099-12-31		33770	ENG	452757	452757	33770	RXNORM	IN	33770	piretanide	N	
1426	927478	927478	pramoxine	Drug	RxNorm	Ingredient	S	34347	1970-01-01	2099-12-31		34347	ENG	2180566	2180566	34347	RXNORM	IN	34347	pramoxine	N	4096.0
1427	19029108	19029108	propamidine	Drug	RxNorm	Ingredient	S	34633	1970-01-01	2099-12-31		34633	ENG	455798	455798	34633	RXNORM	IN	34633	propamidine	N	
1428	929128	929128	propylene glycol	Drug	RxNorm	Ingredient	S	34693	1970-01-01	2099-12-31		34693	ENG	12250573	12250573	34693	RXNORM	IN	34693	propylene glycol	N	4096.0
1429	1735947	1735947	rifaximin	Drug	RxNorm	Ingredient	S	35619	1970-01-01	2099-12-31		35619	ENG	460417	460417	35619	RXNORM	IN	35619	rifaximin	N	4096.0
1430	735979	735979	risperidone	Drug	RxNorm	Ingredient	S	35636	1970-01-01	2099-12-31		35636	ENG	12252248	12252248	35636	RXNORM	IN	35636	risperidone	N	4096.0
1431	1136980	1136980	ketorolac	Drug	RxNorm	Ingredient	S	35827	1970-01-01	2099-12-31		35827	ENG	12251687	12251687	35827	RXNORM	IN	35827	ketorolac	N	4096.0
1432	19100393	19100393	sodium molybdate(VI)	Drug	RxNorm	Ingredient	S	36699	1970-01-01	2099-12-31		36699	ENG	464290	464290	36699	RXNORM	IN	36699	sodium molybdate(VI)	N	
1433	939871	939871	sodium phosphate	Drug	RxNorm	Ingredient	S	36709	1970-01-01	2099-12-31		36709	ENG	464336	464336	36709	RXNORM	IN	36709	sodium phosphate	N	4096.0
1434	939976	939976	sodium sulfate	Drug	RxNorm	Ingredient	S	36721	1970-01-01	2099-12-31		36721	ENG	464433	464433	36721	RXNORM	IN	36721	sodium sulfate	N	4096.0
1435	940535	940535	sulconazole	Drug	RxNorm	Ingredient	S	37319	1970-01-01	2099-12-31		37319	ENG	467053	467053	37319	RXNORM	IN	37319	sulconazole	N	4096.0
1436	1341238	1341238	terazosin	Drug	RxNorm	Ingredient	S	37798	1970-01-01	2099-12-31		37798	ENG	12254558	12254558	37798	RXNORM	IN	37798	terazosin	N	4096.0
1437	19100760	19100760	titanium dioxide	Drug	RxNorm	Ingredient	S	38323	1970-01-01	2099-12-31		38323	ENG	471018	471018	38323	RXNORM	IN	38323	titanium dioxide	N	4096.0
1438	19042155	19042155	tolfenamic acid	Drug	RxNorm	Ingredient	S	38377	1970-01-01	2099-12-31		38377	ENG	471187	471187	38377	RXNORM	IN	38377	tolfenamic acid	N	
1439	942350	942350	torsemide	Drug	RxNorm	Ingredient	S	38413	1970-01-01	2099-12-31		38413	ENG	471344	471344	38413	RXNORM	IN	38413	torsemide	N	4096.0
1440	1342439	1342439	trandolapril	Drug	RxNorm	Ingredient	S	38454	1970-01-01	2099-12-31		38454	ENG	471474	471474	38454	RXNORM	IN	38454	trandolapril	N	4096.0
1441	19042545	19042545	treosulfan	Drug	RxNorm	Ingredient	S	38508	1970-01-01	2099-12-31		38508	ENG	471765	471765	38508	RXNORM	IN	38508	treosulfan	N	
1442	943852	943852	xylometazoline	Drug	RxNorm	Ingredient	S	39841	1970-01-01	2099-12-31		39841	ENG	476980	476980	39841	RXNORM	IN	39841	xylometazoline	N	4096.0
1443	19044883	19044883	zopiclone	Drug	RxNorm	Ingredient	S	40001	1970-01-01	2099-12-31		40001	ENG	477639	477639	40001	RXNORM	IN	40001	zopiclone	N	
1444	1549686	1549686	fluvastatin	Drug	RxNorm	Ingredient	S	41127	1970-01-01	2099-12-31		41127	ENG	486450	486450	41127	RXNORM	IN	41127	fluvastatin	N	4096.0
1445	19052447	19052447	chenodeoxycholate	Drug	RxNorm	Ingredient	S	42588	2006-05-14	2099-12-31		42588	ENG	12251690	12251690	42588	RXNORM	IN	42588	chenodeoxycholate	N	4096.0
1446	1152631	1152631	cromolyn	Drug	RxNorm	Ingredient	S	42612	1970-01-01	2099-12-31		42612	ENG	12254002	12254002	42612	RXNORM	IN	42612	cromolyn	N	4096.0
1447	1552929	1552929	etidronate	Drug	RxNorm	Ingredient	S	42682	1970-01-01	2099-12-31		42682	ENG	12251691	12251691	42682	RXNORM	IN	42682	etidronate	N	4096.0
1448	954688	954688	latanoprost	Drug	RxNorm	Ingredient	S	43611	1970-01-01	2099-12-31		43611	ENG	502896	502896	43611	RXNORM	IN	43611	latanoprost	N	4096.0
1449	1558471	1558471	cabergoline	Drug	RxNorm	Ingredient	S	47579	1970-01-01	2099-12-31		47579	ENG	510221	510221	47579	RXNORM	IN	47579	cabergoline	N	4096.0
1450	1363053	1363053	doxazosin	Drug	RxNorm	Ingredient	S	49276	1970-01-01	2099-12-31		49276	ENG	12254005	12254005	49276	RXNORM	IN	49276	doxazosin	N	4096.0
1451	766814	766814	quetiapine	Drug	RxNorm	Ingredient	S	51272	1970-01-01	2099-12-31		51272	ENG	519284	519284	51272	RXNORM	IN	51272	quetiapine	N	4096.0
1452	1367500	1367500	losartan	Drug	RxNorm	Ingredient	S	52175	1970-01-01	2099-12-31		52175	ENG	12254008	12254008	52175	RXNORM	IN	52175	losartan	N	4096.0
1453	967861	967861	magnesium citrate	Drug	RxNorm	Ingredient	S	52356	1970-01-01	2099-12-31		52356	ENG	522153	522153	52356	RXNORM	IN	52356	magnesium citrate	N	4096.0
1454	969444	969444	nonoxynol-9	Drug	RxNorm	Ingredient	S	53750	1970-01-01	2099-12-31		53750	ENG	12252260	12252260	53750	RXNORM	IN	53750	nonoxynol-9	N	4096.0
1455	976545	976545	potassium citrate	Drug	RxNorm	Ingredient	S	54993	1970-01-01	2099-12-31		54993	ENG	1868862	1868862	54993	RXNORM	IN	54993	potassium citrate	N	4096.0
1456	1180412	1180412	Eucalyptus oil	Drug	RxNorm	Ingredient	S	59087	1970-01-01	2099-12-31		59087	ENG	552722	552722	59087	RXNORM	IN	59087	Eucalyptus oil	N	4096.0
1457	19122327	19122327	imidapril	Drug	RxNorm	Ingredient	S	60245	1970-01-01	2099-12-31		60245	ENG	556803	556803	60245	RXNORM	IN	60245	imidapril	N	
1458	19084693	19084693	reboxetine	Drug	RxNorm	Ingredient	S	60842	1970-01-01	2099-12-31		60842	ENG	558427	558427	60842	RXNORM	IN	60842	reboxetine	N	
1459	785788	785788	olanzapine	Drug	RxNorm	Ingredient	S	61381	1970-01-01	2099-12-31		61381	ENG	559933	559933	61381	RXNORM	IN	61381	olanzapine	N	4096.0
1460	19086100	19086100	mizolastine	Drug	RxNorm	Ingredient	S	61455	1970-01-01	2099-12-31		61455	ENG	560123	560123	61455	RXNORM	IN	61455	mizolastine	N	
1461	988095	988095	ursodeoxycholate	Drug	RxNorm	Ingredient	S	62427	2006-05-14	2099-12-31		62427	ENG	12251126	12251126	62427	RXNORM	IN	62427	ursodeoxycholate	N	4096.0
1462	900017	900017	cascara sagrada	Drug	RxNorm	Ingredient	S	66869	1970-01-01	2099-12-31		66869	ENG	12254579	12254579	66869	RXNORM	IN	66869	cascara sagrada	N	
1463	19003999	19003999	mycophenolate mofetil	Drug	RxNorm	Ingredient	S	68149	1970-01-01	2099-12-31		68149	ENG	605300	605300	68149	RXNORM	IN	68149	mycophenolate mofetil	N	4096.0
1464	19006586	19006586	rufinamide	Drug	RxNorm	Ingredient	S	69036	2008-11-30	2099-12-31		69036	ENG	2930949	2930949	69036	RXNORM	IN	69036	rufinamide	N	4096.0
1465	1106776	1106776	tiotropium	Drug	RxNorm	Ingredient	S	69120	1970-01-01	2099-12-31		69120	ENG	607887	607887	69120	RXNORM	IN	69120	tiotropium	N	4096.0
1466	713823	713823	ropinirole	Drug	RxNorm	Ingredient	S	72302	1970-01-01	2099-12-31		72302	ENG	627642	627642	72302	RXNORM	IN	72302	ropinirole	N	4096.0
1467	715259	715259	duloxetine	Drug	RxNorm	Ingredient	S	72625	1970-01-01	2099-12-31		72625	ENG	2051165	2051165	72625	RXNORM	IN	72625	duloxetine	N	4096.0
1468	715727	715727	tolcapone	Drug	RxNorm	Ingredient	S	72937	1970-01-01	2099-12-31		72937	ENG	629444	629444	72937	RXNORM	IN	72937	tolcapone	N	4096.0
1469	1315942	1315942	docetaxel	Drug	RxNorm	Ingredient	S	72962	1970-01-01	2099-12-31		72962	ENG	629502	629502	72962	RXNORM	IN	72962	docetaxel	N	4096.0
1470	1317640	1317640	telmisartan	Drug	RxNorm	Ingredient	S	73494	1970-01-01	2099-12-31		73494	ENG	631005	631005	73494	RXNORM	IN	73494	telmisartan	N	4096.0
1471	1717704	1717704	valacyclovir	Drug	RxNorm	Ingredient	S	73645	1970-01-01	2099-12-31		73645	ENG	631459	631459	73645	RXNORM	IN	73645	valacyclovir	N	4096.0
1472	924566	924566	tamsulosin	Drug	RxNorm	Ingredient	S	77492	1970-01-01	2099-12-31		77492	ENG	640327	640327	77492	RXNORM	IN	77492	tamsulosin	N	4096.0
1473	1348265	1348265	anastrozole	Drug	RxNorm	Ingredient	S	84857	1970-01-01	2099-12-31		84857	ENG	679630	679630	84857	RXNORM	IN	84857	anastrozole	N	4096.0
1474	1153428	1153428	fexofenadine	Drug	RxNorm	Ingredient	S	87636	1970-01-01	2099-12-31		87636	ENG	685754	685754	87636	RXNORM	IN	87636	fexofenadine	N	4096.0
1475	1154161	1154161	montelukast	Drug	RxNorm	Ingredient	S	88249	1970-01-01	2099-12-31		88249	ENG	687115	687115	88249	RXNORM	IN	88249	montelukast	N	4096.0
1476	19058341	19058341	dichlorobenzene	Drug	RxNorm	Ingredient	S	89548	1970-01-01	2099-12-31		89548	ENG	12253423	12253423	89548	RXNORM	IN	89548	dichlorobenzene	N	
1477	19135879	19135879	acetyl salicylate	Drug	RxNorm	Ingredient	S	91101	1970-01-01	2099-12-31		91101	ENG	12254025	12254025	91101	RXNORM	IN	91101	acetyl salicylate	N	
1478	902616	902616	calamine	Drug	RxNorm	Ingredient	S	106212	1970-01-01	2099-12-31		106212	ENG	12250605	12250605	106212	RXNORM	IN	106212	calamine	N	4096.0
1479	1714165	1714165	peginterferon alfa-2a	Drug	RxNorm	Ingredient	S	120608	1970-01-01	2099-12-31		120608	ENG	2051195	2051195	120608	RXNORM	IN	120608	peginterferon alfa-2a	N	4096.0
1480	19011162	19011162	fennel seed preparation	Drug	RxNorm	Ingredient	S	125918	1970-01-01	2099-12-31		125918	ENG	12254032	12254032	125918	RXNORM	IN	125918	fennel seed preparation	N	4096.0
1481	916230	916230	darifenacin	Drug	RxNorm	Ingredient	S	136198	2005-07-24	2099-12-31		136198	ENG	2180699	2180699	136198	RXNORM	IN	136198	darifenacin	N	4096.0
1482	1316262	1316262	sildenafil	Drug	RxNorm	Ingredient	S	136411	1970-01-01	2099-12-31		136411	ENG	932295	932295	136411	RXNORM	IN	136411	sildenafil	N	4096.0
1483	1516976	1516976	insulin detemir	Drug	RxNorm	Ingredient	S	139825	2005-07-24	2099-12-31		139825	ENG	2402309	2402309	139825	RXNORM	IN	139825	insulin detemir	N	4096.0
1484	734354	734354	pregabalin	Drug	RxNorm	Ingredient	S	187832	2005-07-24	2099-12-31		187832	ENG	2402311	2402311	187832	RXNORM	IN	187832	pregabalin	N	4096.0
1485	1736887	1736887	linezolid	Drug	RxNorm	Ingredient	S	190376	1970-01-01	2099-12-31		190376	ENG	1078127	1078127	190376	RXNORM	IN	190376	linezolid	N	4096.0
1486	1736971	1736971	abacavir	Drug	RxNorm	Ingredient	S	190521	1970-01-01	2099-12-31		190521	ENG	1078446	1078446	190521	RXNORM	IN	190521	abacavir	N	4096.0
1487	937368	937368	infliximab	Drug	RxNorm	Ingredient	S	191831	1970-01-01	2099-12-31		191831	ENG	1081000	1081000	191831	RXNORM	IN	191831	infliximab	N	4096.0
1488	1351557	1351557	candesartan	Drug	RxNorm	Ingredient	S	214354	1970-01-01	2099-12-31		214354	ENG	1172896	1172896	214354	RXNORM	IN	214354	candesartan	N	4096.0
1489	990028	990028	lanthanum carbonate	Drug	RxNorm	Ingredient	S	234416	2005-07-24	2099-12-31		234416	ENG	2180651	2180651	234416	RXNORM	IN	234416	lanthanum carbonate	N	4096.0
1490	19091110	19091110	Cynara preparation	Drug	RxNorm	Ingredient	S	235940	1970-01-01	2099-12-31		235940	ENG	12254597	12254597	235940	RXNORM	IN	235940	Cynara preparation	N	
1491	19055757	19055757	ethylnicotinate	Drug	RxNorm	Ingredient	S	236122	1970-01-01	2099-12-31		236122	ENG	2750624	2750624	236122	RXNORM	IN	236122	ethylnicotinate	N	
1492	19055902	19055902	ammonium salicylate	Drug	RxNorm	Ingredient	S	236220	1970-01-01	2099-12-31		236220	ENG	12251741	12251741	236220	RXNORM	IN	236220	ammonium salicylate	N	4096.0
1493	19091804	19091804	magnesium sulfate heptahydrate	Drug	RxNorm	Ingredient	S	236741	1970-01-01	2099-12-31		236741	ENG	12251158	12251158	236741	RXNORM	IN	236741	magnesium sulfate heptahydrate	N	4096.0
1494	19092061	19092061	zinc citrate	Drug	RxNorm	Ingredient	S	236911	1970-01-01	2099-12-31		236911	ENG	12250632	12250632	236911	RXNORM	IN	236911	zinc citrate	N	4096.0
1495	19056874	19056874	dexketoprofen	Drug	RxNorm	Ingredient	S	237162	1970-01-01	2099-12-31		237162	ENG	12252312	12252312	237162	RXNORM	IN	237162	dexketoprofen	N	
1496	1397059	1397059	valerian root extract	Drug	RxNorm	Ingredient	S	253206	1970-01-01	2099-12-31		253206	ENG	3500887	3500887	253206	RXNORM	IN	253206	valerian root extract	N	4096.0
1497	19066566	19066566	Verbena extract	Drug	RxNorm	Ingredient	S	259380	1970-01-01	2099-12-31		259380	ENG	3500898	3500898	259380	RXNORM	IN	259380	Verbena extract	N	
1498	19098741	19098741	levobupivacaine	Drug	RxNorm	Ingredient	S	259453	1970-01-01	2099-12-31		259453	ENG	12254617	12254617	259453	RXNORM	IN	259453	levobupivacaine	N	
1499	1702911	1702911	telithromycin	Drug	RxNorm	Ingredient	S	274786	1970-01-01	2099-12-31		274786	ENG	1335082	1335082	274786	RXNORM	IN	274786	telithromycin	N	
1500	1103006	1103006	desloratadine	Drug	RxNorm	Ingredient	S	275635	1970-01-01	2099-12-31		275635	ENG	1336788	1336788	275635	RXNORM	IN	275635	desloratadine	N	4096.0
1501	904501	904501	travoprost	Drug	RxNorm	Ingredient	S	283809	1970-01-01	2099-12-31		283809	ENG	1355519	1355519	283809	RXNORM	IN	283809	travoprost	N	4096.0
1502	19071836	19071836	Calendula officinalis extract	Drug	RxNorm	Ingredient	S	285222	1970-01-01	2099-12-31		285222	ENG	1924845	1924845	285222	RXNORM	IN	285222	Calendula officinalis extract	N	
1503	1309799	1309799	eplerenone	Drug	RxNorm	Ingredient	S	298869	1970-01-01	2099-12-31		298869	ENG	1381919	1381919	298869	RXNORM	IN	298869	eplerenone	N	4096.0
1504	19013782	19013782	D-biotin	Drug	RxNorm	Ingredient	S	314583	1970-01-01	2099-12-31		314583	ENG	12252918	12252918	314583	RXNORM	IN	314583	D-biotin	N	4096.0
1505	914244	914244	undecylenate	Drug	RxNorm	Ingredient	S	314881	1970-01-01	2099-12-31		314881	ENG	12251761	12251761	314881	RXNORM	IN	314881	undecylenate	N	4096.0
1506	40226742	40226742	olmesartan	Drug	RxNorm	Ingredient	S	321064	2010-10-03	2099-12-31		321064	ENG	3307911	3307911	321064	RXNORM	IN	321064	olmesartan	N	4096.0
1507	715939	715939	escitalopram	Drug	RxNorm	Ingredient	S	321988	1970-01-01	2099-12-31		321988	ENG	12252335	12252335	321988	RXNORM	IN	321988	escitalopram	N	4096.0
1508	1136422	1136422	levocetirizine	Drug	RxNorm	Ingredient	S	356887	1970-01-01	2099-12-31		356887	ENG	1558049	1558049	356887	RXNORM	IN	356887	levocetirizine	N	4096.0
1509	936748	936748	aprepitant	Drug	RxNorm	Ingredient	S	358255	1970-01-01	2099-12-31		358255	ENG	1560223	1560223	358255	RXNORM	IN	358255	aprepitant	N	4096.0
1510	1336825	1336825	bortezomib	Drug	RxNorm	Ingredient	S	358258	1970-01-01	2099-12-31		358258	ENG	1560239	1560239	358258	RXNORM	IN	358258	bortezomib	N	4096.0
1511	19101454	19101454	lauromacrogols	Drug	RxNorm	Ingredient	S	386055	1970-01-01	2099-12-31		386055	ENG	7692632	7692632	386055	RXNORM	IN	386055	lauromacrogols	N	
1512	19058410	19058410	degarelix	Drug	RxNorm	Ingredient	S	475230	2009-01-04	2099-12-31		475230	ENG	2938163	2938163	475230	RXNORM	IN	475230	degarelix	N	4096.0
1513	1358436	1358436	dasatinib	Drug	RxNorm	Ingredient	S	475342	2006-08-27	2099-12-31		475342	ENG	2543499	2543499	475342	RXNORM	IN	475342	dasatinib	N	4096.0
1514	1758536	1758536	etravirine	Drug	RxNorm	Ingredient	S	475969	2008-03-02	2099-12-31		475969	ENG	2766046	2766046	475969	RXNORM	IN	475969	etravirine	N	4096.0
1515	19112944	19112944	phosphate ion	Drug	RxNorm	Ingredient	S	486961	2005-09-11	2099-12-31		486961	ENG	2854858	2854858	486961	RXNORM	IN	486961	phosphate ion	N	4096.0
1516	19113007	19113007	bosentan monohydrate	Drug	RxNorm	Ingredient	S	498193	2005-07-24	2099-12-31		498193	ENG	2180683	2180683	498193	RXNORM	IN	498193	bosentan monohydrate	N	
1517	19080458	19080458	eculizumab	Drug	RxNorm	Ingredient	S	591781	2007-04-29	2099-12-31		591781	ENG	2651515	2651515	591781	RXNORM	IN	591781	eculizumab	N	4096.0
1518	1592180	1592180	cerivastatin	Drug	RxNorm	Ingredient	S	596723	2017-08-07	2099-12-31		596723	ENG	9182653	9182653	596723	RXNORM	IN	596723	cerivastatin	N	
1519	40163718	40163718	prasugrel	Drug	RxNorm	Ingredient	S	613391	2009-08-02	2099-12-31		613391	ENG	2979277	2979277	613391	RXNORM	IN	613391	prasugrel	N	4096.0
1520	1786055	1786055	deferasirox	Drug	RxNorm	Ingredient	S	614373	2006-03-12	2099-12-31		614373	ENG	2402316	2402316	614373	RXNORM	IN	614373	deferasirox	N	4096.0
1521	1586808	1586808	synthetic conjugated estrogens, B	Drug	RxNorm	Ingredient	S	618365	2006-05-14	2099-12-31		618365	ENG	6797572	6797572	618365	RXNORM	IN	618365	synthetic conjugated estrogens, B	N	
1522	986864	986864	nalidixate	Drug	RxNorm	Ingredient	S	618425	2006-05-14	2099-12-31		618425	ENG	12252349	12252349	618425	RXNORM	IN	618425	nalidixate	N	
1523	19086939	19086939	gamma-linolenate	Drug	RxNorm	Ingredient	S	618453	2006-05-14	2099-12-31		618453	ENG	12251208	12251208	618453	RXNORM	IN	618453	gamma-linolenate	N	
1524	19087063	19087063	eicosapentaenoate	Drug	RxNorm	Ingredient	S	618597	2006-05-14	2099-12-31		618597	ENG	12254088	12254088	618597	RXNORM	IN	618597	eicosapentaenoate	N	4096.0
1525	991003	991003	retapamulin	Drug	RxNorm	Ingredient	S	642274	2007-05-27	2099-12-31		642274	ENG	2655451	2655451	642274	RXNORM	IN	642274	retapamulin	N	4096.0
1526	528323	528323	hepatitis B surface antigen vaccine	Drug	RxNorm	Ingredient	S	797752	2008-06-29	2099-12-31		797752	ENG	12251213	12251213	797752	RXNORM	IN	797752	hepatitis B surface antigen vaccine	N	4096.0
1527	19041065	19041065	golimumab	Drug	RxNorm	Ingredient	S	819300	2009-05-31	2099-12-31		819300	ENG	2967319	2967319	819300	RXNORM	IN	819300	golimumab	N	4096.0
1528	40161488	40161488	Timothy grass pollen extract	Drug	RxNorm	Ingredient	S	851994	2009-07-05	2099-12-31		851994	ENG	2973849	2973849	851994	RXNORM	IN	851994	Timothy grass pollen extract	N	4096.0
1529	40167729	40167729	southern bayberry pollen extract	Drug	RxNorm	Ingredient	S	867260	2009-11-01	2099-12-31		867260	ENG	2998662	2998662	867260	RXNORM	IN	867260	southern bayberry pollen extract	N	4096.0
1530	40225722	40225722	ulipristal	Drug	RxNorm	Ingredient	S	1005921	2010-09-05	2099-12-31		1005921	ENG	3292826	3292826	1005921	RXNORM	IN	1005921	ulipristal	N	4096.0
1531	40238930	40238930	rilpivirine	Drug	RxNorm	Ingredient	S	1102270	2011-06-05	2099-12-31		1102270	ENG	12250670	12250670	1102270	RXNORM	IN	1102270	rilpivirine	N	4096.0
1532	40242573	40242573	Bifidobacterium longum	Drug	RxNorm	Ingredient	S	1150096	2011-10-02	2099-12-31		1150096	ENG	3811650	3811650	1150096	RXNORM	IN	1150096	Bifidobacterium longum	N	4096.0
1533	42873636	42873636	mirabegron	Drug	RxNorm	Ingredient	S	1300786	2012-08-06	2099-12-31		1300786	ENG	4626268	4626268	1300786	RXNORM	IN	1300786	mirabegron	N	4096.0
1534	42873638	42873638	carfilzomib	Drug	RxNorm	Ingredient	S	1302966	2012-08-06	2099-12-31		1302966	ENG	4647855	4647855	1302966	RXNORM	IN	1302966	carfilzomib	N	4096.0
1535	42900100	42900100	titanium	Drug	RxNorm	Ingredient	S	1305547	2012-10-01	2099-12-31		1305547	ENG	12254102	12254102	1305547	RXNORM	IN	1305547	titanium	N	4096.0
1536	42900339	42900339	almond oil	Drug	RxNorm	Ingredient	S	1305638	2012-10-01	2099-12-31		1305638	ENG	4653222	4653222	1305638	RXNORM	IN	1305638	almond oil	N	4096.0
1537	42900505	42900505	linaclotide	Drug	RxNorm	Ingredient	S	1307404	2012-10-01	2099-12-31		1307404	ENG	4655067	4655067	1307404	RXNORM	IN	1307404	linaclotide	N	4096.0
1538	42900401	42900401	bosutinib	Drug	RxNorm	Ingredient	S	1307619	2012-10-01	2099-12-31		1307619	ENG	4655393	4655393	1307619	RXNORM	IN	1307619	bosutinib	N	4096.0
1539	42899155	42899155	Hamamelis virginiana leaf extract	Drug	RxNorm	Ingredient	S	1307887	2012-10-01	2099-12-31		1307887	ENG	4655777	4655777	1307887	RXNORM	IN	1307887	Hamamelis virginiana leaf extract	N	4096.0
1540	42899439	42899439	lanolin oil	Drug	RxNorm	Ingredient	S	1309249	2012-10-01	2099-12-31		1309249	ENG	12252996	12252996	1309249	RXNORM	IN	1309249	lanolin oil	N	4096.0
1541	42900497	42900497	lemon oil	Drug	RxNorm	Ingredient	S	1309253	2012-10-01	2099-12-31		1309253	ENG	4658343	4658343	1309253	RXNORM	IN	1309253	lemon oil	N	4096.0
1542	42899436	42899436	Krameria lappacea root extract	Drug	RxNorm	Ingredient	S	1309764	2012-10-01	2099-12-31		1309764	ENG	4659242	4659242	1309764	RXNORM	IN	1309764	Krameria lappacea root extract	N	
1543	42900087	42900087	sorbate	Drug	RxNorm	Ingredient	S	1311140	2012-10-01	2099-12-31		1311140	ENG	12254721	12254721	1311140	RXNORM	IN	1311140	sorbate	N	
1544	42899461	42899461	Lactuca virosa extract	Drug	RxNorm	Ingredient	S	1311289	2012-10-01	2099-12-31		1311289	ENG	4661501	4661501	1311289	RXNORM	IN	1311289	Lactuca virosa extract	N	
1545	42900227	42900227	Taraxacum officinale whole extract	Drug	RxNorm	Ingredient	S	1311305	2012-10-01	2099-12-31		1311305	ENG	4661519	4661519	1311305	RXNORM	IN	1311305	Taraxacum officinale whole extract	N	
1546	42903427	42903427	aldosterone	Drug	RxNorm	Ingredient	S	1312358	2012-12-03	2099-12-31		1312358	ENG	12253608	12253608	1312358	RXNORM	IN	1312358	aldosterone	N	
1547	42903442	42903442	influenza B virus	Drug	RxNorm	Ingredient	S	1312376	2012-12-03	2099-12-31		1312376	ENG	12254739	12254739	1312376	RXNORM	IN	1312376	influenza B virus	N	
1548	42904272	42904272	orange juice	Drug	RxNorm	Ingredient	S	1358966	2012-12-03	2099-12-31		1358966	ENG	12253063	12253063	1358966	RXNORM	IN	1358966	orange juice	N	4096.0
1549	43012168	43012168	hydroxypropyl guar (2500-4500 MPA.S at 1%)	Drug	RxNorm	Ingredient	S	1361655	2013-01-07	2099-12-31		1361655	ENG	12254206	12254206	1361655	RXNORM	IN	1361655	hydroxypropyl guar (2500-4500 MPA.S at 1%)	N	4096.0
1550	43012315	43012315	carbomer-974P	Drug	RxNorm	Ingredient	S	1363568	2013-01-07	2099-12-31		1363568	ENG	12253661	12253661	1363568	RXNORM	IN	1363568	carbomer-974P	N	4096.0
