	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c11	_c12	_c13	_c14	_c16
1391	1367571	1367571	heparin	Drug	RxNorm	Ingredient	S	5224	1970-01-01	2099-12-31		5224	ENG	5480444	ATC	IN	C05BA03	heparin	N
1392	1367571	1367571	heparin	Drug	RxNorm	Ingredient	S	5224	1970-01-01	2099-12-31		5224	ENG	5480445	ATC	IN	S01XA14	heparin	N
1393	1373928	1373928	hydralazine	Drug	RxNorm	Ingredient	S	5470	1970-01-01	2099-12-31		5470	ENG	5480487	ATC	IN	C02DB02	hydralazine	N
1394	1377023	1377023	hydroxocobalamin	Drug	RxNorm	Ingredient	S	5514	1970-01-01	2099-12-31		5514	ENG	5480527	ATC	IN	B03BA03	hydroxocobalamin	N
1395	1377023	1377023	hydroxocobalamin	Drug	RxNorm	Ingredient	S	5514	1970-01-01	2099-12-31		5514	ENG	5480528	ATC	IN	V03AB33	hydroxocobalamin	N
1396	1777087	1777087	hydroxychloroquine	Drug	RxNorm	Ingredient	S	5521	1970-01-01	2099-12-31		5521	ENG	5480531	ATC	IN	P01BA02	hydroxychloroquine	N
1397	19078156	19078156	idoxuridine	Drug	RxNorm	Ingredient	S	5653	1970-01-01	2099-12-31		5653	ENG	5480562	ATC	IN	D06BB01	idoxuridine	N
1398	19078156	19078156	idoxuridine	Drug	RxNorm	Ingredient	S	5653	1970-01-01	2099-12-31		5653	ENG	5480563	ATC	IN	J05AB02	idoxuridine	N
1399	19078156	19078156	idoxuridine	Drug	RxNorm	Ingredient	S	5653	1970-01-01	2099-12-31		5653	ENG	5480564	ATC	IN	S01AD01	idoxuridine	N
1400	781705	781705	isocarboxazid	Drug	RxNorm	Ingredient	S	6011	1970-01-01	2099-12-31		6011	ENG	5480710	ATC	IN	N06AF01	isocarboxazid	N
1401	1386957	1386957	labetalol	Drug	RxNorm	Ingredient	S	6185	1970-01-01	2099-12-31		6185	ENG	5480770	ATC	IN	C07AG01	labetalol	N
1402	1389464	1389464	levamisole	Drug	RxNorm	Ingredient	S	6371	1970-01-01	2099-12-31		6371	ENG	5480809	ATC	IN	P02CE01	levamisole	N
1403	19091830	19091830	lofepramine	Drug	RxNorm	Ingredient	S	6465	1970-01-01	2099-12-31		6465	ENG	5480869	ATC	IN	N06AA07	lofepramine	N
1404	792263	792263	loxapine	Drug	RxNorm	Ingredient	S	6475	1970-01-01	2099-12-31		6475	ENG	5480896	ATC	IN	N05AH01	loxapine	N
1405	993631	993631	magnesium oxide	Drug	RxNorm	Ingredient	S	6582	1970-01-01	2099-12-31		6582	ENG	5480932	ATC	IN	A02AA02	magnesium oxide	N
1406	993631	993631	magnesium oxide	Drug	RxNorm	Ingredient	S	6582	1970-01-01	2099-12-31		6582	ENG	5480933	ATC	IN	A06AD02	magnesium oxide	N
1407	993631	993631	magnesium oxide	Drug	RxNorm	Ingredient	S	6582	1970-01-01	2099-12-31		6582	ENG	5480934	ATC	IN	A12CC10	magnesium oxide	N
1408	19003140	19003140	mesterolone	Drug	RxNorm	Ingredient	S	6781	1970-01-01	2099-12-31		6781	ENG	5481077	ATC	IN	G03BB01	mesterolone	N
1409	1305058	1305058	methotrexate	Drug	RxNorm	Ingredient	S	6851	1970-01-01	2099-12-31		6851	ENG	5481125	ATC	IN	L01BA01	methotrexate	N
1410	1305058	1305058	methotrexate	Drug	RxNorm	Ingredient	S	6851	1970-01-01	2099-12-31		6851	ENG	5481126	ATC	IN	L04AX03	methotrexate	N
1411	905371	905371	methylcellulose	Drug	RxNorm	Ingredient	S	6873	1970-01-01	2099-12-31		6873	ENG	5481137	ATC	IN	A06AC06	methylcellulose	N
1412	1305447	1305447	methyldopa	Drug	RxNorm	Ingredient	S	6876	1970-01-01	2099-12-31		6876	ENG	5481138	ATC	IN	C02AB01	methyldopa (levorotatory)	N
1413	1110410	1110410	morphine	Drug	RxNorm	Ingredient	S	7052	1970-01-01	2099-12-31		7052	ENG	5481271	ATC	IN	N02AA01	morphine	N
1414	19014035	19014035	nafronyl	Drug	RxNorm	Ingredient	S	7236	1970-01-01	2099-12-31		7236	ENG	5481311	ATC	IN	C04AX21	naftidrofuryl	N
1415	914533	914533	naphazoline	Drug	RxNorm	Ingredient	S	7247	1970-01-01	2099-12-31		7247	ENG	5481321	ATC	IN	R01AA08	naphazoline	N
1416	914533	914533	naphazoline	Drug	RxNorm	Ingredient	S	7247	1970-01-01	2099-12-31		7247	ENG	5481322	ATC	IN	R01AB02	naphazoline	N
1417	914533	914533	naphazoline	Drug	RxNorm	Ingredient	S	7247	1970-01-01	2099-12-31		7247	ENG	5481323	ATC	IN	S01GA01	naphazoline	N
1418	915981	915981	neomycin	Drug	RxNorm	Ingredient	S	7299	1970-01-01	2099-12-31		7299	ENG	5481352	ATC	IN	A01AB08	neomycin	N
1419	915981	915981	neomycin	Drug	RxNorm	Ingredient	S	7299	1970-01-01	2099-12-31		7299	ENG	5481353	ATC	IN	A07AA01	neomycin	N
1420	915981	915981	neomycin	Drug	RxNorm	Ingredient	S	7299	1970-01-01	2099-12-31		7299	ENG	5481354	ATC	IN	B05CA09	neomycin	N
1421	915981	915981	neomycin	Drug	RxNorm	Ingredient	S	7299	1970-01-01	2099-12-31		7299	ENG	5481355	ATC	IN	D06AX04	neomycin	N
1422	915981	915981	neomycin	Drug	RxNorm	Ingredient	S	7299	1970-01-01	2099-12-31		7299	ENG	5481356	ATC	IN	J01GB05	neomycin	N
1423	915981	915981	neomycin	Drug	RxNorm	Ingredient	S	7299	1970-01-01	2099-12-31		7299	ENG	5481357	ATC	IN	R02AB01	neomycin	N
1424	915981	915981	neomycin	Drug	RxNorm	Ingredient	S	7299	1970-01-01	2099-12-31		7299	ENG	5481358	ATC	IN	S01AA03	neomycin	N
1425	915981	915981	neomycin	Drug	RxNorm	Ingredient	S	7299	1970-01-01	2099-12-31		7299	ENG	5481359	ATC	IN	S02AA07	neomycin	N
1426	915981	915981	neomycin	Drug	RxNorm	Ingredient	S	7299	1970-01-01	2099-12-31		7299	ENG	5481360	ATC	IN	S03AA01	neomycin	N
1427	1517824	1517824	niacin	Drug	RxNorm	Ingredient	S	7393	1970-01-01	2099-12-31		7393	ENG	5481383	ATC	IN	C04AC01	nicotinic acid	N
1428	1517824	1517824	niacin	Drug	RxNorm	Ingredient	S	7393	1970-01-01	2099-12-31		7393	ENG	5481384	ATC	IN	C10AD02	nicotinic acid	N
1429	1318137	1318137	nicardipine	Drug	RxNorm	Ingredient	S	7396	1970-01-01	2099-12-31		7396	ENG	5481373	ATC	IN	C08CA04	nicardipine	N
1430	1721543	1721543	norfloxacin	Drug	RxNorm	Ingredient	S	7517	1970-01-01	2099-12-31		7517	ENG	5481449	ATC	IN	J01MA06	norfloxacin	N
1431	1721543	1721543	norfloxacin	Drug	RxNorm	Ingredient	S	7517	1970-01-01	2099-12-31		7517	ENG	5481450	ATC	IN	S01AE02	norfloxacin	N
1432	922570	922570	nystatin	Drug	RxNorm	Ingredient	S	7597	1970-01-01	2099-12-31		7597	ENG	5481461	ATC	IN	A07AA02	nystatin	N
1433	922570	922570	nystatin	Drug	RxNorm	Ingredient	S	7597	1970-01-01	2099-12-31		7597	ENG	5481462	ATC	IN	D01AA01	nystatin	N
1434	922570	922570	nystatin	Drug	RxNorm	Ingredient	S	7597	1970-01-01	2099-12-31		7597	ENG	5481463	ATC	IN	G01AA01	nystatin	N
1435	1522957	1522957	octreotide	Drug	RxNorm	Ingredient	S	7617	1970-01-01	2099-12-31		7617	ENG	5481471	ATC	IN	H01CB02	octreotide	N
1436	1123995	1123995	metaproterenol	Drug	RxNorm	Ingredient	S	7688	1970-01-01	2099-12-31		7688	ENG	5481503	ATC	IN	R03AB03	orciprenaline	N
1437	1123995	1123995	metaproterenol	Drug	RxNorm	Ingredient	S	7688	1970-01-01	2099-12-31		7688	ENG	5481504	ATC	IN	R03CB03	orciprenaline	N
1438	724816	724816	oxazepam	Drug	RxNorm	Ingredient	S	7781	1970-01-01	2099-12-31		7781	ENG	5481543	ATC	IN	N05BA04	oxazepam	N
1439	19024904	19024904	oxprenolol	Drug	RxNorm	Ingredient	S	7801	1970-01-01	2099-12-31		7801	ENG	5481560	ATC	IN	C07AA02	oxprenolol	N
1440	1124957	1124957	oxycodone	Drug	RxNorm	Ingredient	S	7804	1970-01-01	2099-12-31		7804	ENG	5481567	ATC	IN	N02AA05	oxycodone	N
1441	19025274	19025274	oxygen	Drug	RxNorm	Ingredient	S	7806	1970-01-01	2099-12-31		7806	ENG	5481571	ATC	IN	V03AN01	oxygen	N
1442	733008	733008	perphenazine	Drug	RxNorm	Ingredient	S	8076	1970-01-01	2099-12-31		8076	ENG	5481691	ATC	IN	N05AB03	perphenazine	N
1443	1335301	1335301	phenoxybenzamine	Drug	RxNorm	Ingredient	S	8149	1970-01-01	2099-12-31		8149	ENG	5481733	ATC	IN	C04AX02	phenoxybenzamine	N
1444	751347	751347	primidone	Drug	RxNorm	Ingredient	S	8691	1970-01-01	2099-12-31		8691	ENG	5481944	ATC	IN	N03AA03	primidone	N
1445	1551803	1551803	fenofibrate	Drug	RxNorm	Ingredient	S	8703	1970-01-01	2099-12-31		8703	ENG	5480095	ATC	IN	C10AB05	fenofibrate	N
1446	19053565	19053565	periciazine	Drug	RxNorm	Ingredient	S	8766	1970-01-01	2099-12-31		8766	ENG	5481685	ATC	IN	N05AC01	periciazine	N
1447	1360421	1360421	quinidine	Drug	RxNorm	Ingredient	S	9068	1970-01-01	2099-12-31		9068	ENG	5482049	ATC	IN	C01BA01	quinidine	N
1448	19062817	19062817	riboflavin	Drug	RxNorm	Ingredient	S	9346	1970-01-01	2099-12-31		9346	ENG	10823222	ATC	IN	S01XA26	riboflavin	N
1449	19062817	19062817	riboflavin	Drug	RxNorm	Ingredient	S	9346	1970-01-01	2099-12-31		9346	ENG	12733816	ATC	IN	A11HA04	riboflavin (vit B2)	N
1450	1763204	1763204	rifampin	Drug	RxNorm	Ingredient	S	9384	1970-01-01	2099-12-31		9384	ENG	5482115	ATC	IN	J04AB02	rifampicin	N
1451	19063387	19063387	rimiterol	Drug	RxNorm	Ingredient	S	9388	1970-01-01	2099-12-31		9388	ENG	5482133	ATC	IN	R03AC05	rimiterol	N
1452	964339	964339	sulfasalazine	Drug	RxNorm	Ingredient	S	9524	1970-01-01	2099-12-31		9524	ENG	5482400	ATC	IN	A07EC01	sulfasalazine	N
1453	965748	965748	scopolamine	Drug	RxNorm	Ingredient	S	9601	1970-01-01	2099-12-31		9601	ENG	5482201	ATC	IN	A04AD01	scopolamine	N
1454	965748	965748	scopolamine	Drug	RxNorm	Ingredient	S	9601	1970-01-01	2099-12-31		9601	ENG	5482202	ATC	IN	N05CM05	scopolamine	N
1455	965748	965748	scopolamine	Drug	RxNorm	Ingredient	S	9601	1970-01-01	2099-12-31		9601	ENG	5482203	ATC	IN	S01FA02	scopolamine	N
1456	966956	966956	silver sulfadiazine	Drug	RxNorm	Ingredient	S	9793	1970-01-01	2099-12-31		9793	ENG	5482234	ATC	IN	D06BA01	silver sulfadiazine	N
1457	967823	967823	sodium chloride	Drug	RxNorm	Ingredient	S	9863	1970-01-01	2099-12-31		9863	ENG	5482264	ATC	IN	A12CA01	sodium chloride	N
1458	967823	967823	sodium chloride	Drug	RxNorm	Ingredient	S	9863	1970-01-01	2099-12-31		9863	ENG	5482265	ATC	IN	B05CB01	sodium chloride	N
1459	967823	967823	sodium chloride	Drug	RxNorm	Ingredient	S	9863	1970-01-01	2099-12-31		9863	ENG	5482266	ATC	IN	B05XA03	sodium chloride	N
1460	19136066	19136066	somatostatin	Drug	RxNorm	Ingredient	S	9939	1970-01-01	2099-12-31		9939	ENG	5482312	ATC	IN	H01CB01	somatostatin	N
1461	1636145	1636145	stanozolol	Drug	RxNorm	Ingredient	S	10032	1970-01-01	2099-12-31		10032	ENG	5482333	ATC	IN	A14AA02	stanozolol	N
1462	1836191	1836191	streptomycin	Drug	RxNorm	Ingredient	S	10109	1970-01-01	2099-12-31		10109	ENG	5482347	ATC	IN	A07AA04	streptomycin	N
1463	1836191	1836191	streptomycin	Drug	RxNorm	Ingredient	S	10109	1970-01-01	2099-12-31		10109	ENG	5482348	ATC	IN	J01GA01	streptomycin	N
1464	1036228	1036228	sucralfate	Drug	RxNorm	Ingredient	S	10156	1970-01-01	2099-12-31		10156	ENG	5482357	ATC	IN	A02BX02	sucralfate	N
1465	836715	836715	temazepam	Drug	RxNorm	Ingredient	S	10355	1970-01-01	2099-12-31		10355	ENG	5482512	ATC	IN	N05CD07	temazepam	N
1466	1836948	1836948	tetracycline	Drug	RxNorm	Ingredient	S	10395	1970-01-01	2099-12-31		10395	ENG	5482554	ATC	IN	A01AB13	tetracycline	N
1467	1836948	1836948	tetracycline	Drug	RxNorm	Ingredient	S	10395	1970-01-01	2099-12-31		10395	ENG	5482555	ATC	IN	D06AA04	tetracycline	N
1468	1836948	1836948	tetracycline	Drug	RxNorm	Ingredient	S	10395	1970-01-01	2099-12-31		10395	ENG	5482556	ATC	IN	J01AA07	tetracycline	N
1469	1836948	1836948	tetracycline	Drug	RxNorm	Ingredient	S	10395	1970-01-01	2099-12-31		10395	ENG	5482557	ATC	IN	S01AA09	tetracycline	N
1470	1836948	1836948	tetracycline	Drug	RxNorm	Ingredient	S	10395	1970-01-01	2099-12-31		10395	ENG	5482558	ATC	IN	S02AA08	tetracycline	N
1471	1836948	1836948	tetracycline	Drug	RxNorm	Ingredient	S	10395	1970-01-01	2099-12-31		10395	ENG	5482559	ATC	IN	S03AA02	tetracycline	N
1472	19137042	19137042	thalidomide	Drug	RxNorm	Ingredient	S	10432	1970-01-01	2099-12-31		10432	ENG	5482568	ATC	IN	L04AX02	thalidomide	N
1473	1437379	1437379	thioguanine	Drug	RxNorm	Ingredient	S	10485	1970-01-01	2099-12-31		10485	ENG	5482648	ATC	IN	L01BB03	tioguanine	N
1474	700299	700299	thioridazine	Drug	RxNorm	Ingredient	S	10502	1970-01-01	2099-12-31		10502	ENG	5482597	ATC	IN	N05AC02	thioridazine	N
1475	1702559	1702559	tinidazole	Drug	RxNorm	Ingredient	S	10612	1970-01-01	2099-12-31		10612	ENG	12799265	ATC	IN	G01AF21	tinidazole	N
1476	1702559	1702559	tinidazole	Drug	RxNorm	Ingredient	S	10612	1970-01-01	2099-12-31		10612	ENG	5482641	ATC	IN	J01XD02	tinidazole	N
1477	1702559	1702559	tinidazole	Drug	RxNorm	Ingredient	S	10612	1970-01-01	2099-12-31		10612	ENG	5482642	ATC	IN	P01AB02	tinidazole	N
1478	902950	902950	tolnaftate	Drug	RxNorm	Ingredient	S	10637	1970-01-01	2099-12-31		10637	ENG	5482684	ATC	IN	D01AE18	tolnaftate	N
1479	19009540	19009540	vitamin E	Drug	RxNorm	Ingredient	S	11256	1970-01-01	2099-12-31		11256	ENG	5482671	ATC	IN	A11HA03	tocopherol (vit E)	N
1480	19011064	19011064	tiludronic acid	Drug	RxNorm	Ingredient	S	11476	1970-01-01	2099-12-31		11476	ENG	5482634	ATC	IN	M05BA05	tiludronic acid	N
1481	19029393	19029393	aceclofenac	Drug	RxNorm	Ingredient	S	16689	1970-01-01	2099-12-31		16689	ENG	5478466	ATC	IN	M01AB16	aceclofenac	N
1482	19029393	19029393	aceclofenac	Drug	RxNorm	Ingredient	S	16689	1970-01-01	2099-12-31		16689	ENG	5478467	ATC	IN	M02AA25	aceclofenac	N
1483	929887	929887	lansoprazole	Drug	RxNorm	Ingredient	S	17128	1970-01-01	2099-12-31		17128	ENG	5480788	ATC	IN	A02BC03	lansoprazole	N
1484	1133993	1133993	azatadine	Drug	RxNorm	Ingredient	S	18600	1970-01-01	2099-12-31		18600	ENG	5478765	ATC	IN	R06AX09	azatadine	N
1485	19034275	19034275	bambuterol	Drug	RxNorm	Ingredient	S	18751	1970-01-01	2099-12-31		18751	ENG	5478784	ATC	IN	R03CC12	bambuterol	N
1486	935529	935529	benoxinate	Drug	RxNorm	Ingredient	S	18889	1970-01-01	2099-12-31		18889	ENG	5481563	ATC	IN	D04AB03	oxybuprocaine	N
1487	935529	935529	benoxinate	Drug	RxNorm	Ingredient	S	18889	1970-01-01	2099-12-31		18889	ENG	5481564	ATC	IN	S01HA02	oxybuprocaine	N
1488	19036946	19036946	benzyl benzoate	Drug	RxNorm	Ingredient	S	19044	1970-01-01	2099-12-31		19044	ENG	5478860	ATC	IN	P03AX01	benzyl benzoate	N
1489	19037560	19037560	bifonazole	Drug	RxNorm	Ingredient	S	19295	1970-01-01	2099-12-31		19295	ENG	5478913	ATC	IN	D01AC10	bifonazole	N
1490	1338005	1338005	bisoprolol	Drug	RxNorm	Ingredient	S	19484	1970-01-01	2099-12-31		19484	ENG	5478929	ATC	IN	C07AB07	bisoprolol	N
1491	1140123	1140123	acrivastine	Drug	RxNorm	Ingredient	S	19959	1970-01-01	2099-12-31		19959	ENG	5478510	ATC	IN	R06AX18	acrivastine	N
1492	19050216	19050216	cilazapril	Drug	RxNorm	Ingredient	S	21102	1970-01-01	2099-12-31		21102	ENG	5479318	ATC	IN	C09AA08	cilazapril	N
1493	19050832	19050832	clobazam	Drug	RxNorm	Ingredient	S	21241	1970-01-01	2099-12-31		21241	ENG	5479372	ATC	IN	N05BA09	clobazam	N
1494	1351115	1351115	ubidecarenone	Drug	RxNorm	Ingredient	S	21406	1970-01-01	2099-12-31		21406	ENG	5482815	ATC	IN	C01EB09	ubidecarenone	N
1495	1189490	1189490	dichloralphenazone	Drug	RxNorm	Ingredient	S	22892	1970-01-01	2099-12-31		22892	ENG	5479699	ATC	IN	N05CC04	dichloralphenazone	N
1496	19091239	19091239	domiphen	Drug	RxNorm	Ingredient	S	23623	1970-01-01	2099-12-31		23623	ENG	5479837	ATC	IN	A01AB06	domiphen	N
1497	1396012	1396012	ferrous gluconate	Drug	RxNorm	Ingredient	S	24942	1970-01-01	2099-12-31		24942	ENG	5480143	ATC	IN	B03AA03	ferrous gluconate	N
1498	996416	996416	finasteride	Drug	RxNorm	Ingredient	S	25025	1970-01-01	2099-12-31		25025	ENG	5480160	ATC	IN	D11AX10	finasteride	N
1499	996416	996416	finasteride	Drug	RxNorm	Ingredient	S	25025	1970-01-01	2099-12-31		25025	ENG	5480161	ATC	IN	G04CB01	finasteride	N
1500	1196514	1196514	flunisolide	Drug	RxNorm	Ingredient	S	25120	1970-01-01	2099-12-31		25120	ENG	5480200	ATC	IN	R01AD04	flunisolide	N
1501	1196514	1196514	flunisolide	Drug	RxNorm	Ingredient	S	25120	1970-01-01	2099-12-31		25120	ENG	5480201	ATC	IN	R03BA03	flunisolide	N
1502	996625	996625	fluorescein	Drug	RxNorm	Ingredient	S	25138	1970-01-01	2099-12-31		25138	ENG	5480223	ATC	IN	S01JA01	fluorescein	N
1503	1597235	1597235	follitropin beta	Drug	RxNorm	Ingredient	S	25357	1970-01-01	2099-12-31		25357	ENG	5480273	ATC	IN	G03GA06	follitropin beta	N
1504	19097867	19097867	calcium glubionate	Drug	RxNorm	Ingredient	S	25806	1970-01-01	2099-12-31		25806	ENG	5479057	ATC	IN	A12AA02	calcium glubionate	N
1505	1000979	1000979	guar gum	Drug	RxNorm	Ingredient	S	26344	1970-01-01	2099-12-31		26344	ENG	5480420	ATC	IN	A10BX01	guar gum	N
1506	19003491	19003491	isoconazole	Drug	RxNorm	Ingredient	S	27901	1970-01-01	2099-12-31		27901	ENG	5480711	ATC	IN	D01AC05	isoconazole	N
1507	19003491	19003491	isoconazole	Drug	RxNorm	Ingredient	S	27901	1970-01-01	2099-12-31		27901	ENG	5480712	ATC	IN	G01AF07	isoconazole	N
1508	19004539	19004539	lacidipine	Drug	RxNorm	Ingredient	S	28382	1970-01-01	2099-12-31		28382	ENG	5480773	ATC	IN	C08CA09	lacidipine	N
1509	710650	710650	modafinil	Drug	RxNorm	Ingredient	S	30125	1970-01-01	2099-12-31		30125	ENG	5481249	ATC	IN	N06BA07	modafinil	N
1510	19011021	19011021	moxonidine	Drug	RxNorm	Ingredient	S	30257	1970-01-01	2099-12-31		30257	ENG	5481286	ATC	IN	C02AC05	moxonidine	N
1511	718122	718122	oxcarbazepine	Drug	RxNorm	Ingredient	S	32624	1970-01-01	2099-12-31		32624	ENG	5481544	ATC	IN	N03AF02	oxcarbazepine	N
1512	918906	918906	oxybutynin	Drug	RxNorm	Ingredient	S	32675	1970-01-01	2099-12-31		32675	ENG	5481565	ATC	IN	G04BD04	oxybutynin	N
1513	1123534	1123534	phenindamine	Drug	RxNorm	Ingredient	S	33283	1970-01-01	2099-12-31		33283	ENG	5481720	ATC	IN	R06AX04	phenindamine	N
1514	19023819	19023819	phenothrin	Drug	RxNorm	Ingredient	S	33303	1970-01-01	2099-12-31		33303	ENG	5481731	ATC	IN	P03AC03	phenothrin	N
1515	19025498	19025498	piretanide	Drug	RxNorm	Ingredient	S	33770	1970-01-01	2099-12-31		33770	ENG	5481807	ATC	IN	C03CA03	piretanide	N
1516	927478	927478	pramoxine	Drug	RxNorm	Ingredient	S	34347	1970-01-01	2099-12-31		34347	ENG	5481895	ATC	IN	C05AD07	pramocaine	N
1517	927478	927478	pramoxine	Drug	RxNorm	Ingredient	S	34347	1970-01-01	2099-12-31		34347	ENG	5481896	ATC	IN	D04AB07	pramocaine	N
1518	19029108	19029108	propamidine	Drug	RxNorm	Ingredient	S	34633	1970-01-01	2099-12-31		34633	ENG	5481976	ATC	IN	D08AC03	propamidine	N
1519	19029108	19029108	propamidine	Drug	RxNorm	Ingredient	S	34633	1970-01-01	2099-12-31		34633	ENG	5481977	ATC	IN	S01AX15	propamidine	N
1520	1735947	1735947	rifaximin	Drug	RxNorm	Ingredient	S	35619	1970-01-01	2099-12-31		35619	ENG	5482123	ATC	IN	A07AA11	rifaximin	N
1521	1735947	1735947	rifaximin	Drug	RxNorm	Ingredient	S	35619	1970-01-01	2099-12-31		35619	ENG	5482124	ATC	IN	D06AX11	rifaximin	N
1522	735979	735979	risperidone	Drug	RxNorm	Ingredient	S	35636	1970-01-01	2099-12-31		35636	ENG	5482138	ATC	IN	N05AX08	risperidone	N
1523	1136980	1136980	ketorolac	Drug	RxNorm	Ingredient	S	35827	1970-01-01	2099-12-31		35827	ENG	5480765	ATC	IN	M01AB15	ketorolac	N
1524	1136980	1136980	ketorolac	Drug	RxNorm	Ingredient	S	35827	1970-01-01	2099-12-31		35827	ENG	5480766	ATC	IN	S01BC05	ketorolac	N
1525	939871	939871	sodium phosphate	Drug	RxNorm	Ingredient	S	36709	1970-01-01	2099-12-31		36709	ENG	12733836	ATC	IN	V03AG05	sodium phosphate	N
1526	939871	939871	sodium phosphate	Drug	RxNorm	Ingredient	S	36709	1970-01-01	2099-12-31		36709	ENG	5482295	ATC	IN	A06AD17	sodium phosphate	N
1527	939871	939871	sodium phosphate	Drug	RxNorm	Ingredient	S	36709	1970-01-01	2099-12-31		36709	ENG	5482296	ATC	IN	A06AG01	sodium phosphate	N
1528	939871	939871	sodium phosphate	Drug	RxNorm	Ingredient	S	36709	1970-01-01	2099-12-31		36709	ENG	5482297	ATC	IN	B05XA09	sodium phosphate	N
1529	939976	939976	sodium sulfate	Drug	RxNorm	Ingredient	S	36721	1970-01-01	2099-12-31		36721	ENG	5482306	ATC	IN	A06AD13	sodium sulfate	N
1530	939976	939976	sodium sulfate	Drug	RxNorm	Ingredient	S	36721	1970-01-01	2099-12-31		36721	ENG	5482307	ATC	IN	A12CA02	sodium sulfate	N
1531	940535	940535	sulconazole	Drug	RxNorm	Ingredient	S	37319	1970-01-01	2099-12-31		37319	ENG	5482364	ATC	IN	D01AC09	sulconazole	N
1532	1341238	1341238	terazosin	Drug	RxNorm	Ingredient	S	37798	1970-01-01	2099-12-31		37798	ENG	5482526	ATC	IN	G04CA03	terazosin	N
1533	19042155	19042155	tolfenamic acid	Drug	RxNorm	Ingredient	S	38377	1970-01-01	2099-12-31		38377	ENG	5482681	ATC	IN	M01AG02	tolfenamic acid	N
1534	942350	942350	torsemide	Drug	RxNorm	Ingredient	S	38413	1970-01-01	2099-12-31		38413	ENG	5482694	ATC	IN	C03CA04	torasemide	N
1535	1342439	1342439	trandolapril	Drug	RxNorm	Ingredient	S	38454	1970-01-01	2099-12-31		38454	ENG	5482702	ATC	IN	C09AA10	trandolapril	N
1536	19042545	19042545	treosulfan	Drug	RxNorm	Ingredient	S	38508	1970-01-01	2099-12-31		38508	ENG	5482712	ATC	IN	L01AB02	treosulfan	N
1537	943852	943852	xylometazoline	Drug	RxNorm	Ingredient	S	39841	1970-01-01	2099-12-31		39841	ENG	5482909	ATC	IN	R01AA07	xylometazoline	N
1538	943852	943852	xylometazoline	Drug	RxNorm	Ingredient	S	39841	1970-01-01	2099-12-31		39841	ENG	5482910	ATC	IN	R01AB06	xylometazoline	N
1539	943852	943852	xylometazoline	Drug	RxNorm	Ingredient	S	39841	1970-01-01	2099-12-31		39841	ENG	5482911	ATC	IN	S01GA03	xylometazoline	N
1540	19044883	19044883	zopiclone	Drug	RxNorm	Ingredient	S	40001	1970-01-01	2099-12-31		40001	ENG	5482947	ATC	IN	N05CF01	zopiclone	N
1541	1549686	1549686	fluvastatin	Drug	RxNorm	Ingredient	S	41127	1970-01-01	2099-12-31		41127	ENG	5480268	ATC	IN	C10AA04	fluvastatin	N
1542	1152631	1152631	cromolyn	Drug	RxNorm	Ingredient	S	42612	1970-01-01	2099-12-31		42612	ENG	5479533	ATC	IN	A07EB01	cromoglicic acid	N
1543	1152631	1152631	cromolyn	Drug	RxNorm	Ingredient	S	42612	1970-01-01	2099-12-31		42612	ENG	5479534	ATC	IN	D11AH03	cromoglicic acid	N
1544	1152631	1152631	cromolyn	Drug	RxNorm	Ingredient	S	42612	1970-01-01	2099-12-31		42612	ENG	5479535	ATC	IN	R01AC01	cromoglicic acid	N
1545	1152631	1152631	cromolyn	Drug	RxNorm	Ingredient	S	42612	1970-01-01	2099-12-31		42612	ENG	5479536	ATC	IN	R03BC01	cromoglicic acid	N
1546	1152631	1152631	cromolyn	Drug	RxNorm	Ingredient	S	42612	1970-01-01	2099-12-31		42612	ENG	5479537	ATC	IN	S01GX01	cromoglicic acid	N
1547	954688	954688	latanoprost	Drug	RxNorm	Ingredient	S	43611	1970-01-01	2099-12-31		43611	ENG	5480797	ATC	IN	S01EE01	latanoprost	N
1548	1558471	1558471	cabergoline	Drug	RxNorm	Ingredient	S	47579	1970-01-01	2099-12-31		47579	ENG	5479025	ATC	IN	G02CB03	cabergoline	N
1549	1558471	1558471	cabergoline	Drug	RxNorm	Ingredient	S	47579	1970-01-01	2099-12-31		47579	ENG	5479026	ATC	IN	N04BC06	cabergoline	N
1550	1363053	1363053	doxazosin	Drug	RxNorm	Ingredient	S	49276	1970-01-01	2099-12-31		49276	ENG	5479849	ATC	IN	C02CA04	doxazosin	N
1551	766814	766814	quetiapine	Drug	RxNorm	Ingredient	S	51272	1970-01-01	2099-12-31		51272	ENG	5482039	ATC	IN	N05AH04	quetiapine	N
1552	1367500	1367500	losartan	Drug	RxNorm	Ingredient	S	52175	1970-01-01	2099-12-31		52175	ENG	5480890	ATC	IN	C09CA01	losartan	N
1553	967861	967861	magnesium citrate	Drug	RxNorm	Ingredient	S	52356	1970-01-01	2099-12-31		52356	ENG	5480923	ATC	IN	A06AD19	magnesium citrate	N
1554	967861	967861	magnesium citrate	Drug	RxNorm	Ingredient	S	52356	1970-01-01	2099-12-31		52356	ENG	5480924	ATC	IN	A12CC04	magnesium citrate	N
1555	967861	967861	magnesium citrate	Drug	RxNorm	Ingredient	S	52356	1970-01-01	2099-12-31		52356	ENG	5480925	ATC	IN	B05CB03	magnesium citrate	N
