	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c9	_c11	_c12	_c13	_c14	_c16
1113	1318137	1318137	nicardipine	Drug	RxNorm	Ingredient	S	7396	1970-01-01	2099-12-31		7396	ENG	8631959	DB00622	DRUGBANK	IN	DB00622	Nicardipine	N
1114	1721543	1721543	norfloxacin	Drug	RxNorm	Ingredient	S	7517	1970-01-01	2099-12-31		7517	ENG	8581230	DB01059	DRUGBANK	IN	DB01059	Norfloxacin	N
1115	922570	922570	nystatin	Drug	RxNorm	Ingredient	S	7597	1970-01-01	2099-12-31		7597	ENG	8528586	DB00646	DRUGBANK	IN	DB00646	Nystatin	N
1116	1522957	1522957	octreotide	Drug	RxNorm	Ingredient	S	7617	1970-01-01	2099-12-31		7617	ENG	8392833	DB00104	DRUGBANK	IN	DB00104	Octreotide	N
1117	1123995	1123995	metaproterenol	Drug	RxNorm	Ingredient	S	7688	1970-01-01	2099-12-31		7688	ENG	8470195	DB00816	DRUGBANK	IN	DB00816	Orciprenaline	N
1118	724816	724816	oxazepam	Drug	RxNorm	Ingredient	S	7781	1970-01-01	2099-12-31		7781	ENG	8535747	DB00842	DRUGBANK	IN	DB00842	Oxazepam	N
1119	19024904	19024904	oxprenolol	Drug	RxNorm	Ingredient	S	7801	1970-01-01	2099-12-31		7801	ENG	8450327	DB01580	DRUGBANK	IN	DB01580	Oxprenolol	N
1120	1124957	1124957	oxycodone	Drug	RxNorm	Ingredient	S	7804	1970-01-01	2099-12-31		7804	ENG	8403757	DB00497	DRUGBANK	IN	DB00497	Oxycodone	N
1121	19025274	19025274	oxygen	Drug	RxNorm	Ingredient	S	7806	1970-01-01	2099-12-31		7806	ENG	8494586	DB09140	DRUGBANK	IN	DB09140	Oxygen	N
1122	733008	733008	perphenazine	Drug	RxNorm	Ingredient	S	8076	1970-01-01	2099-12-31		8076	ENG	8417087	DB00850	DRUGBANK	IN	DB00850	Perphenazine	N
1123	19033193	19033193	pertussis vaccine	Drug	RxNorm	Ingredient	S	8080	1970-01-01	2099-12-31		8080	ENG	11419468	DB15274	DRUGBANK	IN	DB15274	Pertussis vaccine	N
1124	1335301	1335301	phenoxybenzamine	Drug	RxNorm	Ingredient	S	8149	1970-01-01	2099-12-31		8149	ENG	8510476	DB00925	DRUGBANK	IN	DB00925	Phenoxybenzamine	N
1125	948487	948487	polyethylene glycol 300	Drug	RxNorm	Ingredient	S	8513	1970-01-01	2099-12-31		8513	ENG	9273232	DB11161	DRUGBANK	IN	DB11161	Polyethylene glycol 300	N
1126	948490	948490	polyethylene glycol 400	Drug	RxNorm	Ingredient	S	8514	1970-01-01	2099-12-31		8514	ENG	9273159	DB11077	DRUGBANK	IN	DB11077	Polyethylene glycol 400	N
1127	948856	948856	polyvinyl alcohol	Drug	RxNorm	Ingredient	S	8570	1970-01-01	2099-12-31		8570	ENG	9273139	DB11060	DRUGBANK	IN	DB11060	Polyvinyl alcohol	N
1128	751347	751347	primidone	Drug	RxNorm	Ingredient	S	8691	1970-01-01	2099-12-31		8691	ENG	8265312	DB00794	DRUGBANK	IN	DB00794	Primidone	N
1129	1551803	1551803	fenofibrate	Drug	RxNorm	Ingredient	S	8703	1970-01-01	2099-12-31		8703	ENG	8326268	DB01039	DRUGBANK	IN	DB01039	Fenofibrate	N
1130	19053565	19053565	periciazine	Drug	RxNorm	Ingredient	S	8766	1970-01-01	2099-12-31		8766	ENG	10786498	DB01608	DRUGBANK	IN	DB01608	Periciazine	N
1131	1360421	1360421	quinidine	Drug	RxNorm	Ingredient	S	9068	1970-01-01	2099-12-31		9068	ENG	8386898	DB00908	DRUGBANK	IN	DB00908	Quinidine	N
1132	19062817	19062817	riboflavin	Drug	RxNorm	Ingredient	S	9346	1970-01-01	2099-12-31		9346	ENG	8466256	DB00140	DRUGBANK	IN	DB00140	Riboflavin	N
1133	1763204	1763204	rifampin	Drug	RxNorm	Ingredient	S	9384	1970-01-01	2099-12-31		9384	ENG	12891334	DB01045	DRUGBANK	IN	DB01045	Rifampin	N
1134	964339	964339	sulfasalazine	Drug	RxNorm	Ingredient	S	9524	1970-01-01	2099-12-31		9524	ENG	8413278	DB00795	DRUGBANK	IN	DB00795	Sulfasalazine	N
1135	965748	965748	scopolamine	Drug	RxNorm	Ingredient	S	9601	1970-01-01	2099-12-31		9601	ENG	8358640	DB00747	DRUGBANK	IN	DB00747	Scopolamine	N
1136	966956	966956	silver sulfadiazine	Drug	RxNorm	Ingredient	S	9793	1970-01-01	2099-12-31		9793	ENG	8424857	DB05245	DRUGBANK	IN	DB05245	Silver sulfadiazine	N
1137	966991	966991	simethicone	Drug	RxNorm	Ingredient	S	9796	1970-01-01	2099-12-31		9796	ENG	8668772	DB09512	DRUGBANK	IN	DB09512	Simethicone	N
1138	967823	967823	sodium chloride	Drug	RxNorm	Ingredient	S	9863	1970-01-01	2099-12-31		9863	ENG	10895054	DB09153	DRUGBANK	IN	DB09153	Sodium chloride	N
1139	19136066	19136066	somatostatin	Drug	RxNorm	Ingredient	S	9939	1970-01-01	2099-12-31		9939	ENG	8354489	DB09099	DRUGBANK	IN	DB09099	Somatostatin	N
1140	1636145	1636145	stanozolol	Drug	RxNorm	Ingredient	S	10032	1970-01-01	2099-12-31		10032	ENG	8380740	DB06718	DRUGBANK	IN	DB06718	Stanozolol	N
1141	1836191	1836191	streptomycin	Drug	RxNorm	Ingredient	S	10109	1970-01-01	2099-12-31		10109	ENG	8624992	DB01082	DRUGBANK	IN	DB01082	Streptomycin	N
1142	1036228	1036228	sucralfate	Drug	RxNorm	Ingredient	S	10156	1970-01-01	2099-12-31		10156	ENG	8409141	DB00364	DRUGBANK	IN	DB00364	Sucralfate	N
1143	836715	836715	temazepam	Drug	RxNorm	Ingredient	S	10355	1970-01-01	2099-12-31		10355	ENG	8306710	DB00231	DRUGBANK	IN	DB00231	Temazepam	N
1144	1836948	1836948	tetracycline	Drug	RxNorm	Ingredient	S	10395	1970-01-01	2099-12-31		10395	ENG	8290933	DB00759	DRUGBANK	IN	DB00759	Tetracycline	N
1145	19137042	19137042	thalidomide	Drug	RxNorm	Ingredient	S	10432	1970-01-01	2099-12-31		10432	ENG	8451797	DB01041	DRUGBANK	IN	DB01041	Thalidomide	N
1146	1437379	1437379	thioguanine	Drug	RxNorm	Ingredient	S	10485	1970-01-01	2099-12-31		10485	ENG	8585774	DB00352	DRUGBANK	IN	DB00352	Tioguanine	N
1147	700299	700299	thioridazine	Drug	RxNorm	Ingredient	S	10502	1970-01-01	2099-12-31		10502	ENG	8335374	DB00679	DRUGBANK	IN	DB00679	Thioridazine	N
1148	19000537	19000537	threonine	Drug	RxNorm	Ingredient	S	10524	1970-01-01	2099-12-31		10524	ENG	11812488	DB00156	DRUGBANK	IN	DB00156	Threonine	N
1149	1501700	1501700	levothyroxine	Drug	RxNorm	Ingredient	S	10582	1970-01-01	2099-12-31		10582	ENG	8357568	DB00451	DRUGBANK	IN	DB00451	Levothyroxine	N
1150	1702559	1702559	tinidazole	Drug	RxNorm	Ingredient	S	10612	1970-01-01	2099-12-31		10612	ENG	8526100	DB00911	DRUGBANK	IN	DB00911	Tinidazole	N
1151	902950	902950	tolnaftate	Drug	RxNorm	Ingredient	S	10637	1970-01-01	2099-12-31		10637	ENG	8481185	DB00525	DRUGBANK	IN	DB00525	Tolnaftate	N
1152	1505346	1505346	liothyronine	Drug	RxNorm	Ingredient	S	10814	1970-01-01	2099-12-31		10814	ENG	8447959	DB00279	DRUGBANK	IN	DB00279	Liothyronine	N
1153	19009540	19009540	vitamin E	Drug	RxNorm	Ingredient	S	11256	1970-01-01	2099-12-31		11256	ENG	8468788	DB00163	DRUGBANK	IN	DB00163	Vitamin E	N
1154	19011064	19011064	tiludronic acid	Drug	RxNorm	Ingredient	S	11476	1970-01-01	2099-12-31		11476	ENG	8731103	DB01133	DRUGBANK	IN	DB01133	Tiludronic acid	N
1155	19029393	19029393	aceclofenac	Drug	RxNorm	Ingredient	S	16689	1970-01-01	2099-12-31		16689	ENG	8701811	DB06736	DRUGBANK	IN	DB06736	Aceclofenac	N
1156	929887	929887	lansoprazole	Drug	RxNorm	Ingredient	S	17128	1970-01-01	2099-12-31		17128	ENG	8639921	DB00448	DRUGBANK	IN	DB00448	Lansoprazole	N
1157	19033278	19033278	peanut oil	Drug	RxNorm	Ingredient	S	18235	1970-01-01	2099-12-31		18235	ENG	9719055	DB13964	DRUGBANK	IN	DB13964	Peanut oil	N
1158	1133993	1133993	azatadine	Drug	RxNorm	Ingredient	S	18600	1970-01-01	2099-12-31		18600	ENG	8506326	DB00719	DRUGBANK	IN	DB00719	Azatadine	N
1159	19034275	19034275	bambuterol	Drug	RxNorm	Ingredient	S	18751	1970-01-01	2099-12-31		18751	ENG	8555948	DB01408	DRUGBANK	IN	DB01408	Bambuterol	N
1160	935529	935529	benoxinate	Drug	RxNorm	Ingredient	S	18889	1970-01-01	2099-12-31		18889	ENG	8293343	DB00892	DRUGBANK	IN	DB00892	Oxybuprocaine	N
1161	19036731	19036731	benzthiazide	Drug	RxNorm	Ingredient	S	19008	1970-01-01	2099-12-31		19008	ENG	8308357	DB00562	DRUGBANK	IN	DB00562	Benzthiazide	N
1162	19036946	19036946	benzyl benzoate	Drug	RxNorm	Ingredient	S	19044	1970-01-01	2099-12-31		19044	ENG	10824909	DB00676	DRUGBANK	IN	DB00676	Benzyl benzoate	N
1163	19037560	19037560	bifonazole	Drug	RxNorm	Ingredient	S	19295	1970-01-01	2099-12-31		19295	ENG	8638201	DB04794	DRUGBANK	IN	DB04794	Bifonazole	N
1164	1338005	1338005	bisoprolol	Drug	RxNorm	Ingredient	S	19484	1970-01-01	2099-12-31		19484	ENG	8592506	DB00612	DRUGBANK	IN	DB00612	Bisoprolol	N
1165	1140123	1140123	acrivastine	Drug	RxNorm	Ingredient	S	19959	1970-01-01	2099-12-31		19959	ENG	8567456	DB09488	DRUGBANK	IN	DB09488	Acrivastine	N
1166	19050216	19050216	cilazapril	Drug	RxNorm	Ingredient	S	21102	1970-01-01	2099-12-31		21102	ENG	8522510	DB01340	DRUGBANK	IN	DB01340	Cilazapril	N
1167	19050832	19050832	clobazam	Drug	RxNorm	Ingredient	S	21241	1970-01-01	2099-12-31		21241	ENG	8597217	DB00349	DRUGBANK	IN	DB00349	Clobazam	N
1168	1351115	1351115	ubidecarenone	Drug	RxNorm	Ingredient	S	21406	1970-01-01	2099-12-31		21406	ENG	9704353	DB09270	DRUGBANK	IN	DB09270	Ubidecarenone	N
1169	1189490	1189490	dichloralphenazone	Drug	RxNorm	Ingredient	S	22892	1970-01-01	2099-12-31		22892	ENG	8715500	DB01495	DRUGBANK	IN	DB01495	Dichloralphenazone	N
1170	1389780	1389780	methylsulfonylmethane	Drug	RxNorm	Ingredient	S	23247	1970-01-01	2099-12-31		23247	ENG	10277901	DB14090	DRUGBANK	IN	DB14090	Dimethyl sulfone	N
1171	19091239	19091239	domiphen	Drug	RxNorm	Ingredient	S	23623	1970-01-01	2099-12-31		23623	ENG	9704399	DB11594	DRUGBANK	IN	DB11594	Domiphen	N
1172	1396012	1396012	ferrous gluconate	Drug	RxNorm	Ingredient	S	24942	1970-01-01	2099-12-31		24942	ENG	10289144	DB14488	DRUGBANK	IN	DB14488	Ferrous gluconate	N
1173	996416	996416	finasteride	Drug	RxNorm	Ingredient	S	25025	1970-01-01	2099-12-31		25025	ENG	8382308	DB01216	DRUGBANK	IN	DB01216	Finasteride	N
1174	1196514	1196514	flunisolide	Drug	RxNorm	Ingredient	S	25120	1970-01-01	2099-12-31		25120	ENG	8528581	DB00180	DRUGBANK	IN	DB00180	Flunisolide	N
1175	996625	996625	fluorescein	Drug	RxNorm	Ingredient	S	25138	1970-01-01	2099-12-31		25138	ENG	8532346	DB00693	DRUGBANK	IN	DB00693	Fluorescein	N
1176	19003491	19003491	isoconazole	Drug	RxNorm	Ingredient	S	27901	1970-01-01	2099-12-31		27901	ENG	8325574	DB08943	DRUGBANK	IN	DB08943	Isoconazole	N
1177	19004539	19004539	lacidipine	Drug	RxNorm	Ingredient	S	28382	1970-01-01	2099-12-31		28382	ENG	8584452	DB09236	DRUGBANK	IN	DB09236	Lacidipine	N
1178	710650	710650	modafinil	Drug	RxNorm	Ingredient	S	30125	1970-01-01	2099-12-31		30125	ENG	8575437	DB00745	DRUGBANK	IN	DB00745	Modafinil	N
1179	19011021	19011021	moxonidine	Drug	RxNorm	Ingredient	S	30257	1970-01-01	2099-12-31		30257	ENG	8450521	DB09242	DRUGBANK	IN	DB09242	Moxonidine	N
1180	718122	718122	oxcarbazepine	Drug	RxNorm	Ingredient	S	32624	1970-01-01	2099-12-31		32624	ENG	8338409	DB00776	DRUGBANK	IN	DB00776	Oxcarbazepine	N
1181	918906	918906	oxybutynin	Drug	RxNorm	Ingredient	S	32675	1970-01-01	2099-12-31		32675	ENG	8477664	DB01062	DRUGBANK	IN	DB01062	Oxybutynin	N
1182	1123534	1123534	phenindamine	Drug	RxNorm	Ingredient	S	33283	1970-01-01	2099-12-31		33283	ENG	8406774	DB01619	DRUGBANK	IN	DB01619	Phenindamine	N
1183	19025498	19025498	piretanide	Drug	RxNorm	Ingredient	S	33770	1970-01-01	2099-12-31		33770	ENG	9733931	DB02925	DRUGBANK	IN	DB02925	Piretanide	N
1184	927478	927478	pramoxine	Drug	RxNorm	Ingredient	S	34347	1970-01-01	2099-12-31		34347	ENG	8295266	DB09345	DRUGBANK	IN	DB09345	Pramocaine	N
1185	19029108	19029108	propamidine	Drug	RxNorm	Ingredient	S	34633	1970-01-01	2099-12-31		34633	ENG	9718950	DB13296	DRUGBANK	IN	DB13296	Propamidine	N
1186	929128	929128	propylene glycol	Drug	RxNorm	Ingredient	S	34693	1970-01-01	2099-12-31		34693	ENG	9183112	DB01839	DRUGBANK	IN	DB01839	Propylene glycol	N
1187	1735947	1735947	rifaximin	Drug	RxNorm	Ingredient	S	35619	1970-01-01	2099-12-31		35619	ENG	8464227	DB01220	DRUGBANK	IN	DB01220	Rifaximin	N
1188	735979	735979	risperidone	Drug	RxNorm	Ingredient	S	35636	1970-01-01	2099-12-31		35636	ENG	8359897	DB00734	DRUGBANK	IN	DB00734	Risperidone	N
1189	1136980	1136980	ketorolac	Drug	RxNorm	Ingredient	S	35827	1970-01-01	2099-12-31		35827	ENG	8527939	DB00465	DRUGBANK	IN	DB00465	Ketorolac	N
1190	19100393	19100393	sodium molybdate(VI)	Drug	RxNorm	Ingredient	S	36699	1970-01-01	2099-12-31		36699	ENG	12507237	DB14496	DRUGBANK	IN	DB14496	Sodium molybdate	N
1191	939976	939976	sodium sulfate	Drug	RxNorm	Ingredient	S	36721	1970-01-01	2099-12-31		36721	ENG	8355041	DB09472	DRUGBANK	IN	DB09472	Sodium sulfate	N
1192	940535	940535	sulconazole	Drug	RxNorm	Ingredient	S	37319	1970-01-01	2099-12-31		37319	ENG	8394478	DB06820	DRUGBANK	IN	DB06820	Sulconazole	N
1193	1341238	1341238	terazosin	Drug	RxNorm	Ingredient	S	37798	1970-01-01	2099-12-31		37798	ENG	8297048	DB01162	DRUGBANK	IN	DB01162	Terazosin	N
1194	19100760	19100760	titanium dioxide	Drug	RxNorm	Ingredient	S	38323	1970-01-01	2099-12-31		38323	ENG	8651388	DB09536	DRUGBANK	IN	DB09536	Titanium dioxide	N
1195	19042155	19042155	tolfenamic acid	Drug	RxNorm	Ingredient	S	38377	1970-01-01	2099-12-31		38377	ENG	11445184	DB09216	DRUGBANK	IN	DB09216	Tolfenamic acid	N
1196	942350	942350	torsemide	Drug	RxNorm	Ingredient	S	38413	1970-01-01	2099-12-31		38413	ENG	8421684	DB00214	DRUGBANK	IN	DB00214	Torasemide	N
1197	1342439	1342439	trandolapril	Drug	RxNorm	Ingredient	S	38454	1970-01-01	2099-12-31		38454	ENG	8468784	DB00519	DRUGBANK	IN	DB00519	Trandolapril	N
1198	19042545	19042545	treosulfan	Drug	RxNorm	Ingredient	S	38508	1970-01-01	2099-12-31		38508	ENG	9245018	DB11678	DRUGBANK	IN	DB11678	Treosulfan	N
1199	943852	943852	xylometazoline	Drug	RxNorm	Ingredient	S	39841	1970-01-01	2099-12-31		39841	ENG	8351710	DB06694	DRUGBANK	IN	DB06694	Xylometazoline	N
1200	19044883	19044883	zopiclone	Drug	RxNorm	Ingredient	S	40001	1970-01-01	2099-12-31		40001	ENG	8266074	DB01198	DRUGBANK	IN	DB01198	Zopiclone	N
1201	1549686	1549686	fluvastatin	Drug	RxNorm	Ingredient	S	41127	1970-01-01	2099-12-31		41127	ENG	8380161	DB01095	DRUGBANK	IN	DB01095	Fluvastatin	N
1202	1152631	1152631	cromolyn	Drug	RxNorm	Ingredient	S	42612	1970-01-01	2099-12-31		42612	ENG	8356744	DB01003	DRUGBANK	IN	DB01003	Cromoglicic acid	N
1203	954688	954688	latanoprost	Drug	RxNorm	Ingredient	S	43611	1970-01-01	2099-12-31		43611	ENG	8340568	DB00654	DRUGBANK	IN	DB00654	Latanoprost	N
1204	1558471	1558471	cabergoline	Drug	RxNorm	Ingredient	S	47579	1970-01-01	2099-12-31		47579	ENG	8353835	DB00248	DRUGBANK	IN	DB00248	Cabergoline	N
1205	1363053	1363053	doxazosin	Drug	RxNorm	Ingredient	S	49276	1970-01-01	2099-12-31		49276	ENG	8530849	DB00590	DRUGBANK	IN	DB00590	Doxazosin	N
1206	766814	766814	quetiapine	Drug	RxNorm	Ingredient	S	51272	1970-01-01	2099-12-31		51272	ENG	8651818	DB01224	DRUGBANK	IN	DB01224	Quetiapine	N
1207	1367500	1367500	losartan	Drug	RxNorm	Ingredient	S	52175	1970-01-01	2099-12-31		52175	ENG	8520704	DB00678	DRUGBANK	IN	DB00678	Losartan	N
1208	967861	967861	magnesium citrate	Drug	RxNorm	Ingredient	S	52356	1970-01-01	2099-12-31		52356	ENG	9276092	DB11110	DRUGBANK	IN	DB11110	Magnesium citrate	N
1209	969444	969444	nonoxynol-9	Drug	RxNorm	Ingredient	S	53750	1970-01-01	2099-12-31		53750	ENG	8526009	DB06804	DRUGBANK	IN	DB06804	Nonoxynol-9	N
1210	976545	976545	potassium citrate	Drug	RxNorm	Ingredient	S	54993	1970-01-01	2099-12-31		54993	ENG	11797063	DB09125	DRUGBANK	IN	DB09125	Potassium citrate	N
1211	1180412	1180412	Eucalyptus oil	Drug	RxNorm	Ingredient	S	59087	1970-01-01	2099-12-31		59087	ENG	9273194	DB11114	DRUGBANK	IN	DB11114	Eucalyptus oil	N
1212	19122327	19122327	imidapril	Drug	RxNorm	Ingredient	S	60245	1970-01-01	2099-12-31		60245	ENG	9245126	DB11783	DRUGBANK	IN	DB11783	Imidapril	N
1213	19084693	19084693	reboxetine	Drug	RxNorm	Ingredient	S	60842	1970-01-01	2099-12-31		60842	ENG	8518378	DB00234	DRUGBANK	IN	DB00234	Reboxetine	N
1214	785788	785788	olanzapine	Drug	RxNorm	Ingredient	S	61381	1970-01-01	2099-12-31		61381	ENG	8550636	DB00334	DRUGBANK	IN	DB00334	Olanzapine	N
1215	19086100	19086100	mizolastine	Drug	RxNorm	Ingredient	S	61455	1970-01-01	2099-12-31		61455	ENG	9245943	DB12523	DRUGBANK	IN	DB12523	Mizolastine	N
1216	19003999	19003999	mycophenolate mofetil	Drug	RxNorm	Ingredient	S	68149	1970-01-01	2099-12-31		68149	ENG	8484759	DB00688	DRUGBANK	IN	DB00688	Mycophenolate mofetil	N
1217	19006586	19006586	rufinamide	Drug	RxNorm	Ingredient	S	69036	2008-11-30	2099-12-31		69036	ENG	8466957	DB06201	DRUGBANK	IN	DB06201	Rufinamide	N
1218	1106776	1106776	tiotropium	Drug	RxNorm	Ingredient	S	69120	1970-01-01	2099-12-31		69120	ENG	8663861	DB01409	DRUGBANK	IN	DB01409	Tiotropium	N
1219	713823	713823	ropinirole	Drug	RxNorm	Ingredient	S	72302	1970-01-01	2099-12-31		72302	ENG	8300482	DB00268	DRUGBANK	IN	DB00268	Ropinirole	N
1220	715259	715259	duloxetine	Drug	RxNorm	Ingredient	S	72625	1970-01-01	2099-12-31		72625	ENG	8499071	DB00476	DRUGBANK	IN	DB00476	Duloxetine	N
1221	715727	715727	tolcapone	Drug	RxNorm	Ingredient	S	72937	1970-01-01	2099-12-31		72937	ENG	8304719	DB00323	DRUGBANK	IN	DB00323	Tolcapone	N
1222	1315942	1315942	docetaxel	Drug	RxNorm	Ingredient	S	72962	1970-01-01	2099-12-31		72962	ENG	8650265	DB01248	DRUGBANK	IN	DB01248	Docetaxel	N
1223	1317640	1317640	telmisartan	Drug	RxNorm	Ingredient	S	73494	1970-01-01	2099-12-31		73494	ENG	8407148	DB00966	DRUGBANK	IN	DB00966	Telmisartan	N
1224	1717704	1717704	valacyclovir	Drug	RxNorm	Ingredient	S	73645	1970-01-01	2099-12-31		73645	ENG	8429435	DB00577	DRUGBANK	IN	DB00577	Valaciclovir	N
1225	924566	924566	tamsulosin	Drug	RxNorm	Ingredient	S	77492	1970-01-01	2099-12-31		77492	ENG	8343877	DB00706	DRUGBANK	IN	DB00706	Tamsulosin	N
1226	1348265	1348265	anastrozole	Drug	RxNorm	Ingredient	S	84857	1970-01-01	2099-12-31		84857	ENG	8349454	DB01217	DRUGBANK	IN	DB01217	Anastrozole	N
1227	1153428	1153428	fexofenadine	Drug	RxNorm	Ingredient	S	87636	1970-01-01	2099-12-31		87636	ENG	8413187	DB00950	DRUGBANK	IN	DB00950	Fexofenadine	N
1228	1154161	1154161	montelukast	Drug	RxNorm	Ingredient	S	88249	1970-01-01	2099-12-31		88249	ENG	8492924	DB00471	DRUGBANK	IN	DB00471	Montelukast	N
1229	19058341	19058341	dichlorobenzene	Drug	RxNorm	Ingredient	S	89548	1970-01-01	2099-12-31		89548	ENG	10273796	DB14046	DRUGBANK	IN	DB14046	Dichlorobenzene	N
1230	1714165	1714165	peginterferon alfa-2a	Drug	RxNorm	Ingredient	S	120608	1970-01-01	2099-12-31		120608	ENG	8672645	DB00008	DRUGBANK	IN	DB00008	Peginterferon alfa-2a	N
1231	916230	916230	darifenacin	Drug	RxNorm	Ingredient	S	136198	2005-07-24	2099-12-31		136198	ENG	8552720	DB00496	DRUGBANK	IN	DB00496	Darifenacin	N
1232	1316262	1316262	sildenafil	Drug	RxNorm	Ingredient	S	136411	1970-01-01	2099-12-31		136411	ENG	8492782	DB00203	DRUGBANK	IN	DB00203	Sildenafil	N
1233	1516976	1516976	insulin detemir	Drug	RxNorm	Ingredient	S	139825	2005-07-24	2099-12-31		139825	ENG	11802138	DB01307	DRUGBANK	IN	DB01307	Insulin detemir	N
1234	734354	734354	pregabalin	Drug	RxNorm	Ingredient	S	187832	2005-07-24	2099-12-31		187832	ENG	8413039	DB00230	DRUGBANK	IN	DB00230	Pregabalin	N
1235	1736887	1736887	linezolid	Drug	RxNorm	Ingredient	S	190376	1970-01-01	2099-12-31		190376	ENG	8546817	DB00601	DRUGBANK	IN	DB00601	Linezolid	N
1236	1736971	1736971	abacavir	Drug	RxNorm	Ingredient	S	190521	1970-01-01	2099-12-31		190521	ENG	8642365	DB01048	DRUGBANK	IN	DB01048	Abacavir	N
1237	937368	937368	infliximab	Drug	RxNorm	Ingredient	S	191831	1970-01-01	2099-12-31		191831	ENG	8324903	DB00065	DRUGBANK	IN	DB00065	Infliximab	N
1238	990028	990028	lanthanum carbonate	Drug	RxNorm	Ingredient	S	234416	2005-07-24	2099-12-31		234416	ENG	8437453	DB06792	DRUGBANK	IN	DB06792	Lanthanum carbonate	N
1239	19091110	19091110	Cynara preparation	Drug	RxNorm	Ingredient	S	235940	1970-01-01	2099-12-31		235940	ENG	9275515	DB10638	DRUGBANK	IN	DB10638	Artichoke	N
1240	19092061	19092061	zinc citrate	Drug	RxNorm	Ingredient	S	236911	1970-01-01	2099-12-31		236911	ENG	9276116	DB11154	DRUGBANK	IN	DB11154	Zinc citrate	N
1241	19056874	19056874	dexketoprofen	Drug	RxNorm	Ingredient	S	237162	1970-01-01	2099-12-31		237162	ENG	8564976	DB09214	DRUGBANK	IN	DB09214	Dexketoprofen	N
1242	1397059	1397059	valerian root extract	Drug	RxNorm	Ingredient	S	253206	1970-01-01	2099-12-31		253206	ENG	9704435	DB13196	DRUGBANK	IN	DB13196	Valerian	N
1243	19098741	19098741	levobupivacaine	Drug	RxNorm	Ingredient	S	259453	1970-01-01	2099-12-31		259453	ENG	8596887	DB01002	DRUGBANK	IN	DB01002	Levobupivacaine	N
1244	1702911	1702911	telithromycin	Drug	RxNorm	Ingredient	S	274786	1970-01-01	2099-12-31		274786	ENG	8513994	DB00976	DRUGBANK	IN	DB00976	Telithromycin	N
1245	1103006	1103006	desloratadine	Drug	RxNorm	Ingredient	S	275635	1970-01-01	2099-12-31		275635	ENG	8517887	DB00967	DRUGBANK	IN	DB00967	Desloratadine	N
1246	904501	904501	travoprost	Drug	RxNorm	Ingredient	S	283809	1970-01-01	2099-12-31		283809	ENG	8403951	DB00287	DRUGBANK	IN	DB00287	Travoprost	N
1247	1309799	1309799	eplerenone	Drug	RxNorm	Ingredient	S	298869	1970-01-01	2099-12-31		298869	ENG	8563567	DB00700	DRUGBANK	IN	DB00700	Eplerenone	N
1248	40226742	40226742	olmesartan	Drug	RxNorm	Ingredient	S	321064	2010-10-03	2099-12-31		321064	ENG	8486833	DB00275	DRUGBANK	IN	DB00275	Olmesartan	N
1249	715939	715939	escitalopram	Drug	RxNorm	Ingredient	S	321988	1970-01-01	2099-12-31		321988	ENG	8286797	DB01175	DRUGBANK	IN	DB01175	Escitalopram	N
1250	1136422	1136422	levocetirizine	Drug	RxNorm	Ingredient	S	356887	1970-01-01	2099-12-31		356887	ENG	8271329	DB06282	DRUGBANK	IN	DB06282	Levocetirizine	N
1251	936748	936748	aprepitant	Drug	RxNorm	Ingredient	S	358255	1970-01-01	2099-12-31		358255	ENG	8495313	DB00673	DRUGBANK	IN	DB00673	Aprepitant	N
1252	1336825	1336825	bortezomib	Drug	RxNorm	Ingredient	S	358258	1970-01-01	2099-12-31		358258	ENG	8598191	DB00188	DRUGBANK	IN	DB00188	Bortezomib	N
1253	19058410	19058410	degarelix	Drug	RxNorm	Ingredient	S	475230	2009-01-04	2099-12-31		475230	ENG	8339485	DB06699	DRUGBANK	IN	DB06699	Degarelix	N
1254	1358436	1358436	dasatinib	Drug	RxNorm	Ingredient	S	475342	2006-08-27	2099-12-31		475342	ENG	8552241	DB01254	DRUGBANK	IN	DB01254	Dasatinib	N
1255	1758536	1758536	etravirine	Drug	RxNorm	Ingredient	S	475969	2008-03-02	2099-12-31		475969	ENG	8457033	DB06414	DRUGBANK	IN	DB06414	Etravirine	N
1256	19080458	19080458	eculizumab	Drug	RxNorm	Ingredient	S	591781	2007-04-29	2099-12-31		591781	ENG	8285992	DB01257	DRUGBANK	IN	DB01257	Eculizumab	N
1257	1592180	1592180	cerivastatin	Drug	RxNorm	Ingredient	S	596723	2017-08-07	2099-12-31		596723	ENG	8715282	DB00439	DRUGBANK	IN	DB00439	Cerivastatin	N
1258	40163718	40163718	prasugrel	Drug	RxNorm	Ingredient	S	613391	2009-08-02	2099-12-31		613391	ENG	8332152	DB06209	DRUGBANK	IN	DB06209	Prasugrel	N
1259	1786055	1786055	deferasirox	Drug	RxNorm	Ingredient	S	614373	2006-03-12	2099-12-31		614373	ENG	8423996	DB01609	DRUGBANK	IN	DB01609	Deferasirox	N
1260	1586808	1586808	synthetic conjugated estrogens, B	Drug	RxNorm	Ingredient	S	618365	2006-05-14	2099-12-31		618365	ENG	8419787	DB09318	DRUGBANK	IN	DB09318	Synthetic Conjugated Estrogens, B	N
